image,split,Segmentation Quality,Filter Loading,Asbestos Present,Asbestos Type,accuracy,precision,recall,specificity,dice,iou,tversky,f2,tp,fp,fn,tn,match_status,matched_sample_id,parsed_site_number,Origin of data,Sampling position,Environment,Pump Flow (L/min),Volume sampled (L; dm3),"Frame Width, px","Frame Height, px","Pixel Resolution, nm/px","Images needed to find 3 fibers at 0.003 f/cm3, #",Minimum number of fibres for early termination,Filter Coverage (%),Median Otsu Coverage (%),GT Foreground Fraction (%),Frames Analyzed,Acquired Spectra,"Analyzed volume, cm3",Asbestos Counted,WHO Asbestos Counted,"Airborne WHO Asbestos Concentration, fibers/cm3",8 hr TWA,Sample Notes,n_objects,n_fg_px,snr_mean,snr_median,snr_pooled,cnr_mean,cnr_median,cnr_pooled,weber_contrast_mean,weber_contrast_median,weber_contrast_pooled,mu_F_pooled,mu_B_pooled,sigma_B_mad_pooled,n_bg_px_pooled,mask_quality,filter_loading,asbestos
A44_15.00kV_0.10nA_37.5nm_750.00ns_062.tif,train,,,False,,0.998495806268805,0.4854070146681688,0.8031103854772663,0.9987765685377896,0.6050914246397635,0.433785722826672,0.6712989734596876,0.7101503888184366,29022.0,30767.0,7115.0,25117352.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.0417085976254371,0.1434904410120354,,,,,,,,,2,36137,3.431301669660276,3.431301669660276,3.5313489602520898,1.1275590337528762,1.1275590337528762,1.0997333492356105,0.4995862046315465,0.4995862046315465,0.4522644714776474,193.71638486869412,133.38919230535834,54.8562,32958,2,low,True
A104 - Site 5.tif,train,,,False,,0.9945609352805364,0.8058170424356916,0.9763952394313438,0.9949507669669464,0.8829429940440879,0.7904189216274751,0.9180917672694692,0.9367368851134696,59151.0,14254.0,1430.0,2808749.0,matched_unique_sample,A104,5.0,Asbyg,Personal,Indoor,1.9,121.6000000000002,8192.0,5632.0,50.0,35.0,2.229510868458048,17.9,4.843278364701704,2.100892500443892,10.0,166.0,285.73252747163247,45.0,36.0,0.125991955898595,0.0167989274531459,,1,60581,4.619202699780683,4.619202699780683,4.619202699780683,2.23592041143746,2.23592041143746,2.23592041143746,0.9381685174062782,0.9381685174062782,0.9381685174062782,102.72644888661462,53.00181483429774,22.239,38020,5,medium,True
A112_005.tif,train,,,False,,0.9992523193359374,0.6882211698792006,0.9056612053831328,0.9993911956035322,0.7821094253337724,0.6421836588628791,0.827251421042816,0.8518346275983673,61911.0,28047.0,6449.0,46040937.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.3833554007790306,0.1481663097034801,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,34,68360,3.413730767524596,3.390331564011675,3.330687860635535,1.27001734315905,1.1937185541296318,1.214613579240502,0.5916985949193703,0.6032374786751535,0.5739938289456976,148.1423346986542,94.11875190904902,44.478,193159,2,medium,True
A44_20.00kV_0.10nA_33.7nm_250.00ns_055.tif,train,,,False,,0.9981652823097092,0.6312080001417906,0.9392264464553018,0.9983432270809224,0.7550104981866368,0.6064392487542604,0.8192871181400059,0.8557119575406864,71199.0,41599.0,4607.0,25066851.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.3751709004228674,0.3010055170976661,,,,,,,,,2,75806,2.156112574223686,2.156112574223686,2.51417036004671,0.703077078421872,0.703077078421872,1.0980563787401103,0.5248041321044861,0.5248041321044861,0.7754011281153234,205.0129936944305,115.47418239184516,81.54299999999999,32962,1,low,False
A37 - Site 2.tif,train,,,False,,0.9957644939422606,0.2518269037015,0.8195749350891594,0.9960502903156236,0.3852728468112962,0.2385993485341926,0.488902940347527,0.5648721595888044,61237.0,181934.0,13481.0,45880692.0,ambiguous_site_not_found,A37,2.0,,,,,,,,,,,,2.8915340250188657,0.1619469035755504,,,,,,,,,18,74718,3.1908465219931745,3.233273894253924,3.204341836007273,1.1092814881677886,1.0633645872095898,1.184304549328025,0.5237153826249691,0.4959927305194485,0.5862785588845832,31744.559650954256,20011.970453203427,9906.7332,135480,2,very high,True
A37 - Site 5.tif,train,,,False,,0.9967391057447952,0.4615075172693839,0.8636837182421037,0.9971194309870348,0.6015683138110501,0.4301735435146375,0.6846850865765091,0.7354956275773368,113577.0,132523.0,17926.0,45873318.0,ambiguous_site_not_found,A37,5.0,,,,,,,,,,,,3.607903827320446,0.2850250764326615,,,,,,,,,34,132129,3.4423557812698413,3.110322715358389,3.3010387346805765,1.21130432876215,1.0306632442550698,1.2913636534956148,0.5437054108498206,0.5631153881425408,0.6425733520731945,33960.29887458469,20675.057726776613,10287.7614,199734,2,high,True
b_E200175-12116-L_24.tif,train,,,False,,0.9963964368041056,0.6985497908832502,0.6163334313436922,0.998516420405684,0.654871219438519,0.4868464855574377,0.6388918944867188,0.6311911374579248,125769.0,54274.0,78291.0,36528866.0,no_sample_prefix_match,,,,,,,,,,,,,,0.5938179584203201,0.5547038100208768,,,,,,,,,6,204060,5.106499467950678,5.007898782561272,4.912609655410903,2.459066627925631,2.284121112459046,1.9384930082410567,0.9551145605894492,0.9682498769093788,0.651787820721952,152.9521366264824,92.59793219271543,31.1346,171486,4,medium,True
A126 - Site 47.tif,train,,,False,,0.9888309131969072,0.3431761557625858,0.7993122346994791,0.9900620354886382,0.4801885117576978,0.3159526793109369,0.5714483272572818,0.6314520510730244,14876.0,28472.0,3735.0,2836501.0,matched_unique_sample,A126,47.0,Asbyg,Personal,Indoor,1.9,151.9999999999999,8192.0,5632.0,50.0,28.0,2.786888585572553,21.4,8.234197443181818,0.6454120982776989,3.0,141.0,107.14969780186192,60.0,37.0,0.3453112865368908,0.0575518810894817,,2,18611,5.002919780892425,5.002919780892425,4.8256814314537895,0.923649927026812,0.923649927026812,1.0639202972649493,0.230711042153978,0.230711042153978,0.2828250543234203,100.16377411208424,78.08061884329486,20.7564,16547,3,medium,False
A75 - Site 7.tif,train,,,False,,0.9992674697529184,0.4143310107256686,0.8453060735531505,0.999351084215034,0.5560911538713396,0.3851289888293882,0.6442629885839105,0.6997368838586379,21169.0,29923.0,3874.0,46082378.0,matched_unique_sample,A75,7.0,Asbyg,FF,Indoor,1.9,227.9999999999999,8192.0,5632.0,50.0,19.0,4.18033287835883,5.5,0.236036560752175,0.0542792406949129,16.0,117.0,857.1975824148957,5.0,5.0,0.0058329609212312,0.0014582402303078,,7,25043,3.582961814529015,3.377731450355097,3.91106057206861,1.1967996015266245,1.1254818900915835,1.5372937274738003,0.5034731077981254,0.5967970380544908,0.6476178277465385,45631.59797148904,27695.49904293844,11667.3207,77320,4,medium,True
A61 - Site 2.tif,train,,,False,,0.9997916221618652,0.2932347839201348,0.941176470585957,0.9997968708574448,0.4471535365149814,0.2879573396531714,0.5659882959202173,0.6527213511061166,3888.0,9371.0,243.0,46123842.0,matched_unique_sample,A61,2.0,Asbyg,Personal,Indoor,1.9,254.5999999999998,8192.0,5632.0,50.0,17.0,4.668038380834025,23.7,0.9418509223244408,0.0089537013660777,5.0,72.0,299.1262396968645,5.0,5.0,0.0167153506996478,0.004666368736985,,4,4131,3.4873500600130205,3.223132141407408,3.084278281381343,1.1170623483962776,0.9950572437917082,0.926009208963704,0.4414187147879235,0.4404681624347993,0.4290517900652472,29064.40522875817,20338.24486334877,9423.4056,15331,3,medium,True
A51_15.00kV_0.10nA_25.0nm_500.00ns_072.tif,train,,,False,,0.9951020590006704,0.5142158866955234,0.8640883124902838,0.995779437292364,0.6447458232412211,0.475737934844955,0.7176098221778119,0.7605875741840163,111934.0,105745.0,17606.0,24948971.0,matched_unique_sample,A51,,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,14.855936184892656,0.5143689771895584,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,15,129540,3.181468291352957,2.9727455867072097,2.600064249716789,0.8864342857983036,0.8161970025360001,0.7229672432507561,0.4050279787183404,0.3608921174151832,0.3851517746376746,231.2913154238073,166.97904132596338,88.95599999999999,126821,3,medium,True
SEMS R15B Sample 2_20.00kV_0.10nA_15.0nm_500.00ns_021.tif,train,,,False,,0.9729361931482946,0.8892784276302819,0.7400194908090716,0.9923286746888788,0.8078122015067809,0.6775880465542071,0.7792572971243177,0.7657237259933469,1431379.0,178217.0,502866.0,23053362.0,no_sample_prefix_match,,,,,,,,,,,,,,3.338948885599772,7.685999075571696,,,,,,,,,3,1934245,3.615095771360872,3.730906984417081,4.173910424568358,0.9076864660768584,0.8546200225809801,1.573193116561845,0.3379598756887423,0.2971261330406315,0.6049073890242471,136.14127114197012,84.8281166047172,32.6172,634657,4,very low,True
A33_10.00kV_0.10nA_22.5nm_500.00ns_006.tif,train,,,False,,0.9982583166244812,0.8405853972661584,0.9320763137341888,0.9987327732425948,0.8839698331618072,0.7920662536086888,0.9026039728101164,0.9122187875009046,167084.0,31687.0,12176.0,24973309.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,0.8080564301760592,0.7117939080670082,,,,,,,,,2,179260,4.509468255456589,4.509468255456589,4.62269333418646,1.3912185154250596,1.3912185154250596,1.5734255256895646,0.4478374387485381,0.4478374387485381,0.5160010941661858,239.8761798504965,158.22955588120504,51.891,135797,4,very low,True
A51_15.00kV_50pA_28.1nm_400.00ns_076.tif,train,,,False,,0.9843410899253878,0.533286526441008,0.6381434469174376,0.9903333619731288,0.5810220156857183,0.4094651376613825,0.6025978879984071,0.6139980967496067,273440.0,239305.0,155053.0,24516458.0,matched_unique_sample,A51,,Asbyg,Personal,Outdoor,1.9,146.3000000000001,8192.0,5632.0,50.0,30.0,2.6823802636135863,4.3,7.74444160669269,1.701432037539644,15.0,94.0,515.6579206714612,4.0,3.0,0.0058178103733839,0.000933273747397,,11,428493,2.016210173292285,2.002749363964494,1.9408854859465927,0.5085927677441056,0.4990083821437144,0.3978383411366394,0.3505766429057212,0.3741544036319194,0.2578264328791347,192.79630705752487,153.27735370741132,99.3342,285199,3,medium,False
a_E200175-12116-L_24.tif,train,,,False,,0.9975355286621432,0.6454058541415253,0.8672418890949071,0.9980647347257744,0.7400572865445221,0.5873737580614796,0.7861756480240656,0.811459628852279,129056.0,70905.0,19756.0,36567483.0,no_sample_prefix_match,,,,,,,,,,,,,,1.6882556976339596,0.4045211377870564,,,,,,,,,8,148812,6.097399818822444,5.464659902763652,4.092956353146511,2.6020453671900268,2.392365866084175,1.95304975268555,0.7867949426660972,0.7434439042232236,0.912679904813224,139.56899309195495,72.97038711579775,34.099799999999995,71219,3,medium,False
A33_20.00kV_0.20nA_33.7nm_500.00ns_015.tif,train,,,False,,0.996940270937525,0.8301784662914328,0.9180601596930434,0.997845299067822,0.8719104634907192,0.7729089183724965,0.8898021444277181,0.8990261935025572,262265.0,53649.0,23408.0,24844934.0,ambiguous_no_site_in_filename,A33,,,,,,,,,,,,,1.155499689965032,1.1343317031084816,,,,,,,,,8,285673,4.182495729521492,4.231871549088789,3.670842569084624,1.415530652610862,1.5205035743582749,1.3698666909699095,0.5843574601853776,0.5264851204507481,0.5953416130526146,223.1380389466278,139.86850033561765,60.7866,192183,4,low,True
A52_20.00kV_0.40nA_45.0nm_200.00ns_036.tif,train,,,False,,0.9982480721288725,0.2736429572094352,0.8299806368326,0.9983723854852384,0.4115866263019069,0.2591180816764745,0.515540380265566,0.5900549866547932,15431.0,40960.0,3161.0,25124704.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,2.917493373637879,0.0738239001382451,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,1,18592,2.989554961778414,2.989554961778414,2.989554961778414,0.5981717955390966,0.5981717955390966,0.5981717955390966,0.250136324426265,0.250136324426265,0.250136324426265,181.72488166953528,145.3640519968367,60.7866,40464,4,low,True
A139 - Site 20.tif,train,,,False,,0.9875956448641656,0.7956273363203811,0.8908804021239167,0.9912807002512074,0.8405639478129486,0.7249765489242703,0.8599927215878923,0.8700478536008152,94289.0,24220.0,11549.0,2753526.0,matched_unique_sample,A139,20.0,Asbyg,Personal,Indoor,1.9,265.99999999999994,8192.0,5632.0,50.0,16.0,4.877055024751969,18.0,8.792287653142756,3.6703629927201695,16.0,164.0,1000.0638461507118,8.0,8.0,0.0079994892634028,0.0023331843684925,,4,105838,5.3874430494823216,4.973306623823828,3.9324831340095474,0.7054435029316222,0.703526277379527,0.4470004885174763,0.1618577664561532,0.1248520850850066,0.1282463675595719,122.43628942345848,108.51910800919228,31.1346,93992,4,high,False
A94 - Site 12.tif,train,,,False,,0.9954469854181428,0.8712649402388889,0.8926508373269507,0.9974412337509648,0.8818282463703404,0.7886339853496276,0.886125637876076,0.8882900787721089,48986.0,7238.0,5891.0,2821469.0,matched_unique_sample,A94,12.0,Asbyg,Personal,Indoor,1.9,75.99999999999987,8192.0,5632.0,50.0,56.0,1.393444292786275,12.2,21.9085693359375,1.9030831076882104,10.0,154.0,178.5828296697697,19.0,18.0,0.1007935647188763,0.008399463726573,,1,54877,3.1851106931789688,3.1851106931789688,3.1851106931789688,0.7631265302521764,0.7631265302521764,0.7631265302521764,0.3150832040377333,0.3150832040377333,0.3150832040377333,146.38959855677243,111.315845342833,45.9606,55581,5,high,True
A33 - Site 5.tif,train,,,False,,0.9928967519239944,0.7454523811166726,0.705723735249672,0.9967589944784048,0.7250442353884725,0.568681875491884,0.7171904660973577,0.7133270424968214,432097.0,147547.0,180178.0,45377522.0,ambiguous_site_not_found,A33,5.0,,,,,,,,,,,,3.180720589377664,1.32707032290372,,,,,,,,,30,612275,3.653071887168933,3.716309137237096,3.6011735875587374,1.2446610088976406,1.1659429651753772,1.4445174540256875,0.5252943364227282,0.5114717021738184,0.6697949810194201,48025.2041484627,28761.138160288585,13335.987,414989,3,high,True
A112_002.tif,train,,,False,,0.9992685101249,0.58325331025054,0.9362570560136916,0.999331478810614,0.7187513021158264,0.5609771961546237,0.7923841163034094,0.8351634731211209,43124.0,30813.0,2936.0,46060471.0,matched_unique_sample,A112,,Asbyg,NF,Indoor,1.9,493.9999999999999,8192.0,5632.0,50.0,9.0,9.0573879031108,5.6,0.1999399878761985,0.0998323613947088,3.0,289.0,348.2365178560515,123.0,62.0,0.1780399148880433,0.0964382872310234,,16,46060,3.5921948714465723,3.7319173968296377,3.930848968860424,1.3134915945035917,1.3387264495316835,1.7098679098605922,0.5809412300585517,0.5654064706261823,0.7698705501124508,169.00842379504994,95.49196904633116,42.9954,90587,2,high,False
A44_15.00kV_50pA_16.9nm_500.00ns_066.tif,train,,,False,,0.9985442095251886,0.5298567654011223,0.930292746050509,0.998655387266404,0.6751663462304593,0.5096234869256324,0.7583559070036248,0.8081429383467744,38102.0,33808.0,2855.0,25109491.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.5940536817923071,0.162629382420509,,,,,,,,,1,40957,2.542152658444917,2.542152658444917,2.542152658444917,0.6371637479505485,0.6371637479505485,0.6371637479505485,0.3344711060505923,0.3344711060505923,0.3344711060505923,195.98776765876408,146.8655010713953,77.09519999999999,32201,4,low,False
A126 - Site 4.tif,train,,,False,,0.9883322282270918,0.6448039575368777,0.9375043017411836,0.9893776889350686,0.7640818158231882,0.6182300945204623,0.8251363389230664,0.8594748249784402,54484.0,30013.0,3632.0,2795455.0,matched_unique_sample,A126,4.0,Asbyg,Personal,Indoor,1.9,151.9999999999999,8192.0,5632.0,50.0,28.0,2.786888585572553,21.4,19.08857172185725,2.015408602627841,3.0,141.0,107.14969780186192,60.0,37.0,0.3453112865368908,0.0575518810894817,,3,58116,5.670552374724607,6.072729666889797,4.900307499148897,1.6236481416426234,1.4060750065184842,1.5579617598615203,0.4020613371400109,0.4009114100457173,0.4661282468034546,116.24313442081356,79.28578872250289,23.7216,44141,4,high,True
A44_15.00kV_50pA_16.9nm_50.00ns_065.tif,train,,,False,,0.9986497119470192,0.4916982006331586,0.7683581729316454,0.9989532072341932,0.5996562360198018,0.428220735111069,0.65739139413008,0.6906388979281542,25468.0,26328.0,7678.0,25124782.0,ambiguous_no_site_in_filename,A44,,,,,,,,,,,,,0.5732510025311052,0.1316139734284785,,,,,,,,,1,33146,1.1749795793113589,1.1749795793113589,1.1749795793113589,0.3233299105224049,0.3233299105224049,0.3233299105224049,0.3796513077452544,0.3796513077452544,0.3796513077452544,172.46044771616485,125.00292410422033,146.7774,22913,3,low,False
A52_20.00kV_0.10nA_28.1nm_500.00ns_043.tif,train,,,False,,0.9978560414887772,0.8767218986145879,0.9892364484165258,0.9979811445117186,0.9295869424035308,0.8684375959415587,0.9525621830578742,0.96448101627547,356412.0,50116.0,3878.0,24773850.0,matched_unique_sample,A52,,Asbyg,Personal,Outdoor,1.9,152.0000000000001,8192.0,5632.0,50.0,28.0,2.786888585572557,0.9,4.61331873373587,1.430616016609742,35.0,33.0,1250.079807688391,6.0,6.0,0.0047996935580417,0.0007999489263402,,2,360290,3.0219084766244064,3.0219084766244064,1.843164243631528,1.0115099348239842,1.0115099348239842,0.8423394458787712,0.6516165761860204,0.6516165761860204,0.8416452586850982,204.9506480890394,111.28671339612605,111.195,63914,4,low,True
A100 - Site 19.tif,train,,,False,,0.9974365234374968,0.9852209581086576,0.9643341561999182,0.9992204323475586,0.974665670475465,0.9505832804090684,0.9705066130108227,0.9684403664725926,142193.0,2133.0,5259.0,2733999.0,matched_unique_sample,A100,19.0,Asbyg,Personal,Indoor,1.9,113.9999999999999,8192.0,5632.0,50.0,38.0,2.090166439179414,23.1,19.12453391335228,5.113497647372159,48.0,79.0,1285.7963736223428,8.0,7.0,0.0054440968598158,0.0006805121074769,,1,147452,7.751736801727442,7.751736801727442,7.751736801727442,1.6061106504536458,1.6061106504536458,1.6061106504536458,0.261342068434952,0.261342068434952,0.261342068434952,80.44907495320511,63.78053738460598,10.3782,65428,5,low,True
A89 - Site 5.tif,train,,,False,,0.9984664266759696,0.4172405122054608,0.8042542085343666,0.9986924878844912,0.5494373937351994,0.3787753740253934,0.629175629853702,0.6784029437664901,43141.0,60255.0,10500.0,46023448.0,matched_unique_sample,A89,5.0,Asbyg,Personal,Indoor,1.9,91.20000000000012,8192.0,5632.0,50.0,47.0,1.6721331513435354,6.0,0.478872385892001,0.1162637363780628,5.0,52.0,107.14969780186216,8.0,8.0,0.07466189979176,0.007466189979176,,15,53641,3.953506786937172,4.330309918316041,3.880894330611016,1.2973630759836154,1.469340405751904,1.400261578522536,0.4962521913304334,0.509602805815728,0.5644775822687677,172.61441807572567,110.33358357219772,44.478,131874,4,low,True
A77 - Site 6.tif,train,,,False,,0.9984318993308324,0.25092609396515,0.915125559664818,0.99847830241805,0.3938571356758329,0.2452192419642322,0.5100756487432001,0.5983565242626201,23505.0,70168.0,2180.0,46041491.0,ambiguous_site_not_found,A77,6.0,,,,,,,,,,,,1.331207968971946,0.0556707382202148,,,,,,,,,10,25685,4.123386761079719,4.163831866664268,4.101751987366844,1.5817957330885946,1.609762672374798,1.964856063799148,0.6402952816880352,0.60239983705241,0.9194907632739324,40440.36235156706,21068.276610293116,9859.29,43874,3,medium,False
b_E200175-12116-L_6.tif,train,,,False,,0.9968937837073762,0.7923623191004433,0.7222846587356107,0.9987325992713086,0.7557023591914236,0.6073324696656572,0.7419709513867615,0.7352906914822741,176738.0,46314.0,67955.0,36496193.0,no_sample_prefix_match,,,,,,,,,,,,,,2.566022964509395,0.6651579897355602,,,,,,,,,12,244693,4.031583859219745,3.9752334155931,3.930708909435359,1.796681867870025,1.5490947534871655,1.867668152557166,0.9172983279612142,0.9239859842506704,0.9052987179496068,128.20871868014206,67.29061299587778,32.6172,142399,3,medium,False
A33 - Site 4.tif,train,,,False,,0.9977268088947642,0.4806598656600037,0.8968707510809867,0.9979410951785448,0.6258877581231206,0.4554851773012587,0.7119294911380507,0.7644763488196061,87731.0,94791.0,10088.0,45944734.0,ambiguous_site_not_found,A33,4.0,,,,,,,,,,,,2.657413482666016,0.2120169726285067,,,,,,,,,35,97819,3.4970009064325214,3.4018555349577446,3.6260360026797103,1.0681979688252088,1.0274066403644138,1.3397780907460104,0.4518329499633939,0.4943481927596789,0.5860135393090095,41061.58994673837,25889.810477041778,11324.0988,170048,2,high,True
a_E200175-12116-L_2.tif,train,,,False,,0.99797774769485,0.4019128781561321,0.947549491811794,0.998047573229478,0.5644208418476052,0.3931659488383913,0.6733199132208586,0.745210147437143,48199.0,71725.0,2668.0,36664608.0,no_sample_prefix_match,,,,,,,,,,,,,,3.2368296581419624,0.1382736386569241,,,,,,,,,2,50867,5.164944468756945,5.164944468756945,5.179932432246686,2.5052900930575293,2.5052900930575293,2.42988462664185,0.9825127408072812,0.9825127408072812,0.8835790495993157,215.0334991251696,114.16218457201292,41.5128,36181,2,low,False
