image,object_id,area_px,mu_F,mu_B,sigma_B_mad,n_bg_px,snr,cnr,weber_contrast
A55 - Site 2.tif,13,1438,23495.840751043117,21646.289066094156,7239.5358,6521,3.2454899595925286,0.25547932022746633,0.08544428466702718
A55 - Site 2.tif,14,1354,29592.961595273264,20039.006092607637,7620.563999999999,4924,3.8833033349282853,1.2537071406595484,0.47676793242681337
A55 - Site 2.tif,15,6705,32376.672184936615,18909.399351723227,7620.563999999999,15117,4.248592648115563,1.7672278368367116,0.7121999267511891
A55 - Site 2.tif,16,1015,34604.86009852217,18565.610087843583,9144.6768,3529,3.784153432134893,1.7539438912330996,0.8639225931590663
A55 - Site 2.tif,17,2210,24460.93438914027,21233.358939442485,7239.5358,12484,3.378798733077124,0.44582629865485685,0.15200493991088773
A55 - Site 2.tif,18,3854,30789.98702646601,22279.44119439366,8382.6204,6564,3.6730742365990086,1.0152607926827029,0.38199099150700866
A55 - Site 2.tif,19,1094,39522.32449725777,23535.10689758137,9525.705,3349,4.149018313837797,1.6783238195660704,0.679292329932547
A55 - Site 2.tif,20,829,25274.663449939686,22076.926829268294,6477.479399999999,4059,3.901928804266158,0.49366990200948474,0.14484518816407782
A55 - Site 2.tif,21,717,33302.468619246865,20821.01835486064,8382.6204,2942,3.9727993193163242,1.4889676102202283,0.5994639672111163
A55 - Site 2.tif,22,1896,27095.472046413503,19937.44286865431,8001.592199999999,6205,3.3862600553899314,0.8945756043091333,0.3590244358271978
A55 - Site 2.tif,23,30,23566.9,19851.95149555376,10287.7614,1237,2.2907704682942094,0.3611036803830453,0.1871326607500732
A55 - Site 2.tif,24,1158,23490.199481865286,21638.207965717167,7620.563999999999,3967,3.082475192365613,0.24302551834033392,0.08558895076161087
A55 - Site 2.tif,25,4268,51759.60731021556,30909.19230769231,12954.958799999999,6448,3.9953509778954763,1.6094543660383662,0.6745700371254121
A55 - Site 2.tif,26,7753,35149.365922868565,20389.80728801682,9144.6768,8562,3.843696906032822,1.614005498240857,0.7238694523375298
A55 - Site 2.tif,27,4081,36206.39843175692,21499.692828293853,9906.733199999999,9161,3.654726305914888,1.4845161675948053,0.6840425917202884
A55 - Site 2.tif,28,2351,31821.650361548276,18543.167356029273,7239.5358,6286,4.395537399166439,1.8341622132044242,0.7160849465770673
A55 - Site 2.tif,29,2444,24604.700490998363,21333.91509591326,6858.5076,5995,3.587471491751717,0.4768946228302398,0.15331388450637093
A55 - Site 2.tif,30,1502,24420.16844207723,20451.593388764955,6771.0342,4931,3.606564037446623,0.5861106200447802,0.1940472303488325
A55 - Site 2.tif,31,434,32262.928571428572,17984.67752550181,8023.8312,3039,4.020888247423296,1.7794804863179285,0.793911985670726
A55 - Site 2.tif,32,2399,27602.606919549813,20817.15469904963,7981.5770999999995,5682,3.4582898309051266,0.8501392814324478,0.3259548347789671
A55 - Site 2.tif,33,970,27511.59381443299,19543.13133208255,7955.6316,3731,3.4581281785846403,1.0016128049896658,0.40773724266310946
A55 - Site 2.tif,34,8800,32324.098295454547,23194.8225472273,11029.061399999999,8205,2.9308113467774546,0.8277472957235481,0.39359110118799423
A55 - Site 2.tif,35,1814,24885.729327453144,21474.63327456323,7620.563999999999,6239,3.2656020377783705,0.44761726991406886,0.15884304096260296
A55 - Site 2.tif,36,180,31833.96111111111,21741.81004531722,6478.9619999999995,2648,4.913435379164437,1.557680237324793,0.4641817330182641
A55 - Site 2.tif,37,1305,24328.908045977012,22004.022572868726,8778.4746,4563,2.771427742805031,0.2648393461326001,0.10565729358839356
A55 - Site 2.tif,38,3470,33493.24726224784,22016.084041438717,8382.6204,8591,3.9955581505525264,1.3691617505184213,0.5213081127053099
A55 - Site 2.tif,39,4692,38424.238704177325,20757.431693002258,8382.6204,11075,4.583798009525934,2.107551835599521,0.8511075586062213
A55 - Site 2.tif,40,2043,35177.55115026921,25597.2,11811.8742,5295,2.978151524018045,0.8110779871208836,0.37427340296069356
A55 - Site 2.tif,41,3006,28460.227877578178,20582.26725420625,7239.5358,8737,3.9312227556826045,1.088185878348864,0.3827547532091314
A55 - Site 2.tif,42,7942,42937.23621254092,21566.355176568726,7620.563999999999,10789,5.634390868246048,2.8043699962291706,0.9909361531419635
A55 - Site 2.tif,43,3315,28756.444343891402,20765.56165940519,7295.1332999999995,10558,3.941866880465637,1.0953717164394048,0.38481418492541053
A55 - Site 2.tif,44,165,28749.40606060606,18212.20246384574,8705.8272,1867,3.3023175627208676,1.2103621350017393,0.5785793133846737
A55 - Site 2.tif,45,1334,32035.605697151423,20094.811452939386,6892.6074,3283,4.647821040424404,1.7324059751603889,0.5942227560666883
A55 - Site 2.tif,46,1371,31773.783369803063,20989.825478645067,7728.7937999999995,4074,4.11109213054202,1.3952963645043865,0.5137707267801915
A55 - Site 2.tif,47,3151,39990.343700412566,20800.97805035507,8774.0268,4647,4.557809613753059,2.187064854877766,0.9225222777311047
A55 - Site 2.tif,48,1224,24805.691993464054,20995.653532608696,7252.879199999999,5152,3.4201165233015125,0.525313927860553,0.18146796216350727
A55 - Site 2.tif,49,297,27785.531986531987,19660.91141068849,7584.981599999999,2077,3.6632299788961067,1.0711457198304588,0.4132372302650466
A55 - Site 2.tif,50,4654,31095.196390201978,22342.449001136916,9576.1134,12314,3.2471625064683867,0.9140187697710347,0.3917541621608156
A55 - Site 2.tif,51,2252,35239.73046181172,19314.52881205674,7573.862099999999,4512,4.6528085666842545,2.1026527073596912,0.8245192934660525
A55 - Site 2.tif,52,2022,21125.180019782394,20440.66905978186,7199.5055999999995,7243,2.934254265980855,0.09507749532128758,0.033487698372212896
A55 - Site 2.tif,53,2516,26972.905802861686,20229.23167539267,7291.426799999999,6876,3.6992630582020922,0.9248771622393255,0.33336284025402946
A55 - Site 2.tif,54,664,27682.6656626506,23899.38113821138,9362.618999999999,3075,2.956722436598246,0.404083998765215,0.15830052261850222
A55 - Site 2.tif,55,1869,43117.06153023007,22197.434486003294,8665.796999999999,4251,4.975544837962431,2.4140453606520715,0.9424344537387116
A55 - Site 2.tif,56,2110,23823.144549763034,21141.05712579618,8467.1286,5024,2.8136037227230606,0.316764696825756,0.12686628714951637
A55 - Site 2.tif,57,2857,26294.95589779489,23309.1924539061,7625.7531,10522,3.448178239308641,0.39153686261949333,0.12809381748388982
A55 - Site 2.tif,58,1115,32732.095067264574,24817.70616472966,10764.4173,3958,3.0407679445160647,0.7352361657818264,0.31890090284731737
A55 - Site 2.tif,59,2147,33834.55798789008,20347.440296105568,7927.4622,6214,4.2680188355672515,1.701315925765941,0.6628410009075822
A55 - Site 2.tif,60,2059,34926.94463331714,20900.361935098546,7278.0833999999995,5023,4.798920637989551,1.9272357744896584,0.6711167367229495
A55 - Site 2.tif,61,1546,30755.972833117725,20363.84049247606,9181.7418,3655,3.349688272990232,1.131825808979985,0.5103228118721612
A55 - Site 2.tif,62,188,18378.547872340427,16582.11866404715,6050.4906,2545,3.0375301917352044,0.29690637124373154,0.1083353246160973
A55 - Site 2.tif,63,1322,26346.54538577912,23566.604123233727,8299.594799999999,4317,3.1744375503425033,0.3349490342036994,0.11796104555443951
A55 - Site 2.tif,64,5906,27575.044192346766,20853.121840193704,7992.696599999999,10325,3.450030142807156,0.8410080713115837,0.3223460930052955
A55 - Site 2.tif,65,3013,26233.307334882178,21043.438902147973,7520.4884999999995,16760,3.4882451232851825,0.6900972500293439,0.24662644051975705
A55 - Site 2.tif,66,2097,30230.49356223176,22728.59329214475,10680.650399999999,5665,2.830398190189191,0.7023823446257531,0.33006443353784015
A55 - Site 2.tif,67,3523,36738.48935566279,21491.689750328514,7997.8857,7610,4.593525180738311,1.9063537761380123,0.7094276803011322
A55 - Site 2.tif,68,1670,31497.573053892214,18929.982595209374,6830.338199999999,5803,4.611422177286347,1.8399660588789648,0.6638986800683425
A55 - Site 2.tif,69,8971,33822.8385910155,21459.871397364528,8409.3072,14191,4.022071947969183,1.4701528793758738,0.5760969842141503
A55 - Site 2.tif,70,1487,27484.94418291863,16950.33233233233,10628.759399999999,3996,2.5859033165143215,0.9911421882949375,0.6214988381369713
A55 - Site 2.tif,71,118,27272.491525423728,18776.521296884934,6858.5076,1573,3.9764469351005696,1.2387491162838993,0.45247839544930873
A55 - Site 2.tif,72,2273,25156.941926968764,19291.96987195581,8382.6204,7966,3.001083280228072,0.6996585524743499,0.30401105195253575
A55 - Site 2.tif,73,569,33472.78207381371,18967.851346366653,10287.7614,2711,3.253650699342733,1.4099209889755955,0.7647113245759315
A55 - Site 2.tif,74,1923,24309.821112844515,20093.19328795314,7239.5358,6317,3.357925395273401,0.5824445021579352,0.20985354415603769
A55 - Site 2.tif,75,5598,34203.403715612716,19839.484294421003,7620.563999999999,12798,4.488303453073531,1.8848892839392026,0.7240066933203351
A55 - Site 2.tif,76,1016,23701.673228346455,18242.476711740717,8382.6204,4659,2.8274778168790964,0.6512517871618313,0.2992574200787796
A55 - Site 2.tif,77,819,34491.345543345546,25433.312364945978,8763.648599999999,4165,3.935728954639531,1.0335915543657503,0.3561483871397121
A55 - Site 2.tif,78,868,19288.619815668204,16642.89660138249,7620.563999999999,3472,2.5311275931339066,0.34718207396227396,0.1589701166601221
A55 - Site 2.tif,79,582,23554.800687285224,21647.327885597548,8763.648599999999,2937,2.6877847073031145,0.2176573809321268,0.08811585484210636
A55 - Site 2.tif,80,2696,46130.165430267065,20702.075030012005,6858.5076,3332,6.725977154301003,3.707525293143655,1.2282870370906984
A55 - Site 2.tif,81,334,24296.502994011975,16978.445278022948,11430.846,2266,2.1255209801611112,0.6402026338192838,0.4310204848648466
A55 - Site 4.tif,1,793,26501.78814627995,21847.925016737336,8382.6204,4481,3.1615159558278854,0.5551799923490583,0.21301167621068065
A55 - Site 4.tif,2,5293,38251.97128282637,19352.310706534845,7239.5358,8294,5.283760221584033,2.6106177382623654,0.9766100215567418
A55 - Site 4.tif,3,2185,34958.35148741419,19343.776599568657,6858.5076,5564,5.097078479196147,2.2766723897517833,0.8072143930873171
A55 - Site 4.tif,4,1035,25674.672463768115,18290.789046653143,8382.6204,3451,3.0628456542941493,0.8808562316750217,0.4036940887720774
A55 - Site 4.tif,5,7011,32359.786050492083,19549.41200224341,9144.6768,8915,3.538647319985841,1.4008558561888882,0.655281808310759
A55 - Site 4.tif,6,2493,40922.688327316486,17800.817907877743,8763.648599999999,4646,4.669594845150431,2.6383840195751755,1.2989217989356086
A55 - Site 4.tif,7,556,33305.53597122302,23286.404656862745,9525.705,4080,3.4963854088687456,1.0517994536204676,0.4302566867660796
A55 - Site 4.tif,8,424,26552.82783018868,18811.112701252237,8763.648599999999,3913,3.0298827625469125,0.8833894970329604,0.411550090198384
A55 - Site 4.tif,9,1046,25488.454110898663,19797.29770652416,7239.5358,4491,3.520730446676354,0.786121729568164,0.2874713755754715
A55 - Site 4.tif,10,1997,28068.209313970958,20258.43065894679,7620.563999999999,7254,3.6832194197088466,1.0248294817829653,0.38550758380542466
A55 - Site 4.tif,11,2057,25723.73845405931,18583.711095943836,7620.563999999999,10256,3.3755688495005822,0.9369421158468197,0.3842089086108342
A55 - Site 4.tif,12,11414,31224.86954617137,19687.314146442648,7811.0781,9642,3.997510861673678,1.4770759237081434,0.5860400923102865
A55 - Site 4.tif,13,1522,26156.082128777925,19638.293727066222,7620.563999999999,5723,3.432302665359625,0.8552895037300586,0.3318917871528384
A55 - Site 4.tif,14,4256,27332.81954887218,20757.086100696306,8001.592199999999,7468,3.4159225896113554,0.8218031216546697,0.316794631783703
A55 - Site 4.tif,15,1909,27441.111052907283,19977.34815546772,8001.592199999999,9108,3.429456334062237,0.9327847147009362,0.373611294119286
A55 - Site 4.tif,16,7710,28462.433333333334,21487.50535600011,8382.6204,35941,3.395410023970473,0.8320701218111823,0.32460389709140053
A55 - Site 4.tif,17,1598,33515.662703379225,21826.908782254413,8001.592199999999,4418,4.188624196986362,1.4608035037214475,0.5355203541521454
A55 - Site 4.tif,18,1458,26068.754458161864,19404.627192982458,7620.563999999999,5700,3.420843189313502,0.8744926576524601,0.34342980150559166
A55 - Site 4.tif,19,2757,34659.0181356547,25199.306836827713,12192.902399999999,5485,2.8425568415627005,0.7758375314165744,0.37539569481325036
A55 - Site 4.tif,20,418,36299.0980861244,20449.452205882353,7239.5358,2720,5.014009059265135,2.189317978125083,0.7750645699778254
A55 - Site 4.tif,21,1227,28847.674001629992,18868.552075471696,6477.479399999999,5300,4.453533885663219,1.5405872114611265,0.5288758716746175
A55 - Site 4.tif,22,13803,30115.529232775483,22095.32578091358,8382.6204,30189,3.592615172308119,0.9567656733987783,0.36298190537594605
A55 - Site 4.tif,23,10257,36922.03266062201,22749.831657832205,8382.6204,16413,4.404593181933654,1.6906647714565364,0.6229584999106769
A55 - Site 4.tif,24,379,24745.912928759895,21054.02590673575,6858.5076,3281,3.6080608744566844,0.5382930569354129,0.17535301981561904
A55 - Site 4.tif,25,2721,27713.96949650864,19074.048072695296,8001.592199999999,6823,3.4635568526566507,1.079775275701072,0.45296737173358353
A55 - Site 4.tif,26,1134,27399.50881834215,18803.51588141874,8001.592199999999,3778,3.4242570895212467,1.074285307480762,0.45714817330588825
A55 - Site 4.tif,27,2119,34760.12930627655,22963.704192286194,8382.6204,8945,4.146690133581031,1.4072479190369016,0.5136987053660005
A55 - Site 4.tif,28,2508,25661.777910685807,22123.587554895774,8763.648599999999,16167,2.928207083823115,0.40373485032090356,0.15992841789375434
A55 - Site 4.tif,29,2443,36088.67007777323,22490.811761355548,9525.705,7023,3.788556340736496,1.4274910168227348,0.604596155118595
A55 - Site 4.tif,30,4324,29983.82863089732,18616.08355194124,6477.479399999999,15248,4.6289346178161574,1.7549642965963783,0.6106410646059102
A55 - Site 4.tif,31,3242,29013.33405305367,22492.279934835733,8001.592199999999,11049,3.6259451029030716,0.8149695654584581,0.2899241044975311
A55 - Site 4.tif,32,2195,27012.16355353075,19406.5670781893,7239.5358,14580,3.73120104654962,1.0505641087279307,0.39190839083978585
A55 - Site 4.tif,33,1412,23476.185552407933,20682.342498036134,6477.479399999999,6365,3.624277917791864,0.43131639359092144,0.13508349233824618
A55 - Site 4.tif,34,1696,25242.521816037737,23820.723595505617,8001.592199999999,4450,3.1546873653478857,0.1776894129308844,0.05968744882291409
A55 - Site 4.tif,35,528,28818.071969696968,24301.608759553204,8763.648599999999,3402,3.288364616726427,0.5153633396640995,0.18585037948841301
A55 - Site 4.tif,36,521,26800.512476007676,20157.535922766052,8001.592199999999,4454,3.3493974456701485,0.830206837238384,0.32955300581832064
A55 - Site 4.tif,37,803,28368.255292652553,23224.828157711094,8001.592199999999,5732,3.5453263030096815,0.642800458505625,0.22146244097102294
A55 - Site 4.tif,38,7596,27749.436282253817,19890.324184163925,7239.5358,7906,3.833040825934653,1.0855823239494218,0.39512237333683725
A55 - Site 4.tif,39,3235,30145.98083462133,21746.579080556727,8001.592199999999,9484,3.7674977780776753,1.0497162994702611,0.386240140251324
A55 - Site 4.tif,40,3808,30092.823792016807,22935.484966471988,7620.563999999999,13869,3.9488971934331003,0.9392137938262086,0.31206398452025685
A55 - Site 4.tif,41,302,28196.814569536426,17746.494241192413,8001.592199999999,2952,3.5239004768952347,1.306030108399045,0.5888667466547438
A55 - Site 4.tif,42,1339,24147.059746079165,21401.18877408545,7620.563999999999,7162,3.1686709469335184,0.3603238516191336,0.12830460031815555
A55 - Site 4.tif,43,1920,26799.8796875,19269.557647058824,6858.5076,8925,3.907538089986359,1.0979534440452028,0.39078852656416047
A55 - Site 4.tif,44,2674,30176.740089753177,24603.974678065144,10287.7614,18482,2.9332659376921244,0.5416888276280023,0.22649858344448637
A55 - Site 4.tif,45,1340,32961.20895522388,26169.175083426027,11430.846,8990,2.883531888645429,0.5941847061706468,0.2595432928299266
A55 - Site 4.tif,46,1353,33935.39689578714,19540.259101180014,8001.592199999999,3983,4.2410805309154265,1.7990341715476499,0.7366912444743607
A55 - Site 4.tif,47,2154,27571.30362116992,20238.456101519845,7239.5358,6777,3.808435289612331,1.0128891854695912,0.3623224757295481
A55 - Site 4.tif,48,406,28392.802955665025,18718.61924528302,9144.6768,2650,3.104844881519922,1.057903294118763,0.5168214377144658
A55 - Site 4.tif,49,736,24171.269021739132,21493.615363050183,8763.648599999999,3567,2.7581285061694,0.3055409659723113,0.12457902560640752
A55 - Site 4.tif,50,1268,39816.555993690854,23312.987632508833,8763.648599999999,3962,4.543376601572708,1.883184631702735,0.7079130577910792
A55 - Site 4.tif,51,1896,46498.158755274264,16596.408450704224,9525.705,3834,4.881335161568141,3.1390590307529624,1.8017000722396188
A55 - Site 4.tif,52,415,34888.83373493976,26215.18626120011,10668.7896,3683,3.270177315607298,0.8129926448011987,0.33086346926223487
A55 - Site 4.tif,53,554,25294.08844765343,20136.05619834711,6477.479399999999,4840,3.9049276555961545,0.7963023779432412,0.2561590114020025
A55 - Site 4.tif,54,1750,25311.709714285713,18590.535218783352,9906.733199999999,5622,2.5550006448402347,0.6784450897996906,0.361537439153869
A55 - Site 4.tif,55,459,32960.389978213505,21402.209414281893,6858.5076,3739,4.805767070691217,1.685232595486919,0.5400461391716562
A55 - Site 4.tif,56,2206,28788.07751586582,22481.528399311534,9525.705,6391,3.022146656424443,0.6620558915636866,0.2805213686781461
A55 - Site 4.tif,57,2189,24619.519872087712,20671.649836541954,6858.5076,8259,3.5896322214546816,0.5756164847787006,0.19097992016897797
A56 - Site 1.tif,1,1423,43762.783555867885,23556.257227891158,9525.705,2352,4.594177917101352,2.121263080050822,0.8577986788174121
A56 - Site 1.tif,2,68591,35123.03519412168,21282.81468678509,8763.648599999999,118896,4.007809623275128,1.579276068568153,0.6503002873921441
A56 - Site 1.tif,3,1488,28683.307123655915,21869.129354021534,8763.648599999999,6316,3.272986906803085,0.7775503195811168,0.31158889132356793
A56 - Site 1.tif,4,14117,37648.21527236665,19469.428379764817,9906.733199999999,12671,3.800265386406959,1.834993082541426,0.9337093281837836
A56 - Site 1.tif,5,4523,35629.47313729826,23519.896273697974,10287.7614,9178,3.4632872742619814,1.1770857033667705,0.5148652325111286
A56 - Site 1.tif,6,10485,39840.93171196948,18638.648537005163,8001.592199999999,17430,4.979125493538611,2.649758028775551,1.1375440195064541
A56 - Site 1.tif,7,905,31065.160220994476,27168.960928742996,13582.0986,6245,2.2872135695562985,0.28686283371912874,0.14340626800078027
A56 - Site 1.tif,8,48270,41565.27826807541,21716.85614705971,8711.757599999999,66422,4.771170201984006,2.2783487594963523,0.9139638807108772
A56 - Site 1.tif,9,3410,24710.53401759531,19879.455090553107,9906.733199999999,8172,2.494317099159425,0.4876561051464802,0.24301867958823198
A56 - Site 1.tif,10,2009,25620.43106022897,22563.254055306657,9144.6768,12946,2.8016770434359093,0.3343121984277202,0.13549362150633318
A56 - Site 1.tif,11,714,29661.121848739494,25457.664972469294,12527.97,4722,2.367592023984398,0.33552577762134206,0.16511557052912343
A56 - Site 1.tif,12,18236,45818.55955253345,21197.8454433097,9834.085799999999,15373,4.659158002514769,2.5036098535156888,1.1614724795997007
A56 - Site 1.tif,13,41322,43940.046875756256,23239.503520546034,9543.4962,78823,4.604187601155037,2.1690733585861888,0.8907480892136949
A56 - Site 1.tif,14,12226,28220.944953378046,23384.1033962759,9152.8311,15252,3.083302275002891,0.5284530550440139,0.20684314789124578
A56 - Site 1.tif,15,97030,40331.87312171493,23277.271526913046,12192.902399999999,42563,3.3078156290074014,1.3987319044551607,0.7326718500953228
A56 - Site 1.tif,16,7573,28590.527003829393,21958.818025930574,10572.4206,23910,2.704255542368637,0.6272649593502312,0.3020066458069188
A56 - Site 1.tif,17,737,29361.995929443692,18912.0276611509,7973.422799999999,4049,3.682483252914529,1.3106000434693728,0.5525567356140029
A56 - Site 1.tif,18,52746,46849.85614075001,17810.25934101607,11430.846,30805,4.09854669905526,2.540459105101104,1.6304982562966392
A56 - Site 1.tif,19,1338,24387.917040358745,16781.657650841687,6477.479399999999,5287,3.765031972208371,1.1742622276043542,0.4532483946322806
A56 - Site 1.tif,20,8151,29699.97435897436,20144.71870635006,8001.592199999999,18614,3.7117580622188227,1.194169287034193,0.47433055739852686
A56 - Site 1.tif,21,20091,29102.528843760887,18127.178316005564,8044.5876,60404,3.6176532957046437,1.3643148752263796,0.6054638144127747
A56 - Site 1.tif,22,4426,28055.44622684139,18284.18578767123,6858.5076,8176,4.09060510872664,1.4246919313985908,0.5344104764978619
A56 - Site 1.tif,23,4085,34439.40465116279,17879.67193732194,7607.2206,7020,4.527199415134289,2.1768440255063832,0.9261765412633151
A56 - Site 1.tif,24,20850,39228.099664268586,21120.44218646683,7920.0491999999995,22685,4.953012118184702,2.286306185797292,0.8573521954666212
A56 - Site 1.tif,25,1424,21727.111657303372,20985.082876294942,12944.5806,9846,1.678471657651588,0.0573235088827719,0.03535982132557042
A56 - Site 1.tif,26,10629,37696.80534387054,21586.606073168205,8382.6204,19298,4.497019254722016,1.9218571880796504,0.7463053347102852
A56 - Site 1.tif,27,401,25069.50124688279,19976.858773500448,8334.4359,4468,3.0079421748090605,0.6110362518207421,0.2549270899454547
A56 - Site 1.tif,28,610,35460.52295081967,32210.38593395513,14098.043399999999,3967,2.5152797409316046,0.2305381622574829,0.10090338636512095
A56 - Site 1.tif,29,4852,34796.93384171476,24240.138502804195,9906.733199999999,12303,3.5124529084602414,1.065618213973897,0.43550887044993397
A56 - Site 1.tif,30,7764,35102.61527563112,25252.83156587864,10971.24,19331,3.199512113088322,0.8977821750087958,0.39004670363609845
A56 - Site 1.tif,31,1470,37812.74217687075,25721.634690681283,11811.8742,5108,3.2012482978220964,1.023640049110854,0.47007539107011986
A56 - Site 1.tif,32,9473,45714.9994721841,22791.014051883878,9069.8055,12952,5.04035058658465,2.527505735406889,1.0058343770094464
A56 - Site 1.tif,33,3268,23159.06976744186,18347.867536414513,7580.533799999999,26981,3.0550711042817738,0.6346785540381075,0.26222133016145127
A56 - Site 1.tif,34,366,22054.953551912567,19033.208471367725,7239.5358,4226,3.046459629619085,0.41739486674555415,0.1587617287484117
A56 - Site 1.tif,35,6804,36720.75088183422,29161.794803052177,15335.273099999999,19396,2.3945286557570515,0.49291303972780975,0.2592075052248945
A56 - Site 1.tif,36,49601,43425.63289046592,21733.400044078524,9906.733199999999,63523,4.383446289885154,2.189645406657918,0.9981058096010003
A56 - Site 1.tif,37,1750,34845.08685714286,19113.37532244196,7599.807599999999,4652,4.584995922409537,2.0700144480868437,0.8230734378046397
A56 - Site 1.tif,38,8864,29893.206114620938,22776.237107574572,9525.705,22998,3.1381620693260555,0.7471330475842884,0.31247343331688393
A56 - Site 1.tif,39,25211,42880.619729483165,22050.13188338732,11430.846,19449,3.751307622326961,1.8223050022787135,0.9446876760759964
A56 - Site 1.tif,40,3572,32078.128779395298,19534.097695167286,8001.592199999999,6725,4.008968212520904,1.5676918756509908,0.6421607631933247
A56 - Site 1.tif,41,1765,32639.212464589236,22433.115127388533,8266.9776,6280,3.948143329256118,1.234562113388133,0.4549567583119811
A56 - Site 1.tif,42,24076,32127.006064130255,21812.83012885381,9813.329399999999,14823,3.2738130714431657,1.0510373711969696,0.47284904683818263
A56 - Site 1.tif,43,318,22123.69811320755,17349.52500933184,6837.7512,5358,3.2355225374645387,0.6982080751737103,0.27517601209860554
A56 - Site 1.tif,44,816,21235.594362745098,17113.81227038942,7597.583699999999,5444,2.795045793666893,0.5425122321916973,0.24084534919696657
A56 - Site 1.tif,45,2252,26179.203818827707,18530.742390003987,7986.766199999999,7523,3.277822733660957,0.9576418336640611,0.41274446904757534
A56 - Site 2.tif,1,30263,42400.66341737435,19618.45202193283,8372.242199999999,23344,5.064433446194821,2.7211600968034957,1.16126447540102
A56 - Site 2.tif,2,2017,27120.69905800694,15815.016053858104,7239.5358,5793,3.7461930995588806,1.5616585533195677,0.7148701566688351
A56 - Site 2.tif,3,861,25225.40069686411,18619.429134967595,8382.6204,3549,3.009250030793953,0.7880556731268227,0.35478915674631745
A56 - Site 2.tif,4,62663,40714.85822574725,19694.310438435525,9500.5008,65939,4.285548633994578,2.212572603255778,1.0673411416465355
A56 - Site 2.tif,5,3549,29149.18765849535,19016.70108303249,6858.5076,11080,4.250077328550725,1.4773602606269745,0.5328204156554874
A56 - Site 2.tif,6,6702,44226.87018800358,21268.15350823673,9144.6768,8195,4.836351371975795,2.5106099626989273,1.0794880087199203
A56 - Site 2.tif,7,26732,35716.38190184049,22110.462305331042,9834.085799999999,35509,3.6318965105840517,1.3835469684935648,0.6153611538562347
A56 - Site 2.tif,8,217,21309.05529953917,14098.94944512947,5808.8268,2433,3.6683922645967835,1.2412327140477466,0.5113931277266436
A56 - Site 2.tif,9,3047,27475.12438464063,20357.62230312837,10612.450799999999,7416,2.5889518738324555,0.6706746835052986,0.3496234469589806
A56 - Site 2.tif,10,9741,45373.41155938815,18129.198561275785,8369.277,11538,5.42142547789181,3.255264821331617,1.502780881681739
A56 - Site 2.tif,11,843,26420.610913404507,20579.333482609345,7580.533799999999,6699,3.485323278074383,0.770562810601472,0.28384191527526975
A56 - Site 2.tif,12,1072,27209.308768656716,18427.268221574344,7134.271199999999,4459,3.813887642597408,1.2309653363149502,0.4765785379297695
A56 - Site 2.tif,13,94127,41790.22108427975,20450.121577877595,9144.6768,79702,4.5698959075550984,2.3336089369914985,1.0435194443771365
A56 - Site 2.tif,14,14137,37483.959821744356,19839.41433868974,9177.294,16180,4.084423994883841,1.9226305142927085,0.8893682636909443
A56 - Site 2.tif,15,34976,37269.05003430924,19506.266995272104,7562.7426,49705,4.927980761140802,2.348722411762851,0.9106192919092794
A56 - Site 2.tif,16,3601,30419.56484309914,16823.439048562934,6096.4511999999995,7063,4.98971677868089,2.2301705284730082,0.808165664302122
A56 - Site 2.tif,17,33644,40054.9228688622,21584.976243294477,10287.7614,24793,3.8934537176205573,1.7953319393225597,0.8556852885718133
A56 - Site 2.tif,18,18424,25637.327236213634,19214.38174690007,8763.648599999999,32904,2.925417072996786,0.7329076943256526,0.334278020178633
A56 - Site 2.tif,19,52801,41087.87134713358,26161.566227541472,12006.094799999999,69684,3.4222511175823263,1.2432273248067036,0.5705432537855015
A56 - Site 2.tif,20,16638,42990.37859117682,19234.305654815078,8001.592199999999,22388,5.372728016696864,2.968918228091161,1.2350886672325674
A56 - Site 2.tif,21,7147,32920.164544564155,21991.33200194311,9144.6768,18527,3.5999265216817893,1.1951032039327072,0.49696091813130866
A56 - Site 2.tif,22,5292,35726.54516250945,20290.808035303853,7620.563999999999,10877,4.6881759883471315,2.0255373653689337,0.7607256004956257
A56 - Site 2.tif,23,2736,32197.516081871345,20713.564903512426,8763.648599999999,7203,3.673985294416598,1.3104075371467787,0.5544169355611996
A56 - Site 2.tif,24,406,26085.5,20316.403938265034,8382.6204,3758,3.1118550948542154,0.6882210796194569,0.283962461037029
A56 - Site 2.tif,25,14448,38378.73781838317,18626.208788912878,8763.648599999999,14359,4.37931044135423,2.253916140527103,1.060469645396504
A56 - Site 2.tif,26,11150,39252.373094170405,19851.4769906228,7579.0512,18449,5.179061607885512,2.5598053887697723,0.9773023998517688
A56 - Site 2.tif,27,8296,38832.05785920926,18218.607055832184,7630.9421999999995,9439,5.08876320137222,2.701298249035363,1.131450430880605
A56 - Site 2.tif,28,1188,27931.21127946128,16877.823337856174,7614.633599999999,3685,3.668096555482933,1.45159813619799,0.6549060101136572
A56 - Site 2.tif,29,2509,40435.5380629733,18077.865949338713,7850.366999999999,4461,5.150783149745966,2.847977949770515,1.2367428863715
A56 - Site 2.tif,30,3163,31809.490989566868,21072.71159833939,9084.6315,7708,3.5014618908352917,1.1818618500063167,0.5095110489752294
A56 - Site 2.tif,31,31368,39331.574215761284,22982.281497732383,10295.9157,54242,3.8201142435269824,1.5879396446508416,0.7113868446714021
